"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Pillar.M_Cave_Pillar","0","0","23","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Arches.M_Cave_Arches","0","0","23","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Spotlight.M_Cave_Spotlight","0","0","23","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Cave_Floor.M_Cave_Floor","0","0","23","1","0.000000","0","0"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Materials/RP_Rigged_MasterMaterial.RP_Rigged_MasterMaterial","0","0","116","2","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Wood_Beam.M_Cave_Wood_Beam","0","0","23","1","0.000000","0","0"
"/Game/UMG/GameState/Dead/M_Fire_SubUV1.M_Fire_SubUV1","0","0","22","1","0.000000","0","0"
"/Game/UMG/TiLiMaterial.TiLiMaterial","0","0","13","1","0.000000","0","0"
"/Game/3583AnimationsPack/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","116","2","0.000000","0","0"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Mannequin/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","116","2","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Heat_Distortion.Heat_Distortion","0","0","5","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Screen_Droplets.Screen_Droplets","0","0","5","1","0.000000","0","10"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat.Splash_ParticleMat","0","0","55","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Splash_ParticleMat_Translucent.Splash_ParticleMat_Translucent","0","0","52","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Volumetric_Cloud_Shadows.Volumetric_Cloud_Shadows","0","0","90","2","0.000000","0","90"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Glow.Lightning_Glow","0","0","20","1","0.000000","0","20"
"/Game/UltraDynamicSky/Materials/Cloud_Fog_PostProcess.Cloud_Fog_PostProcess","0","0","5","1","0.000000","0","15"
"/Game/UltraDynamicSky/Materials/Inside_Clouds_Fog_Particle.Inside_Clouds_Fog_Particle","0","0","200","1","0.000000","0","600"
"/Game/UltraDynamicSky/Materials/Volumetric_Clouds.Volumetric_Clouds","0","0","400","4","0.000000","0","1600"
"/Game/UltraDynamicSky/Materials/Weather/Rainbow_Mat.Rainbow_Mat","0","0","22","2","0.000000","0","22"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Rainfall_Particle.Lightning_Rainfall_Particle","0","0","20","1","0.000000","0","40"
"/Game/UltraDynamicSky/Materials/Weather/LightningBolt_ParticleMat.LightningBolt_ParticleMat","0","0","11","1","0.000000","0","11"
"/Game/UltraDynamicSky/Materials/Weather/LightningFlare_ParticleMat.LightningFlare_ParticleMat","0","0","20","1","0.000000","0","40"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Rock_MASTER.M_Cave_Rock_MASTER","0","0","23","1","0.000000","0","69"
"/Game/SKnight_modular/Skeleton_Knight_01/materials/M_SKnigh_01_armor.M_SKnigh_01_armor","0","0","85","1","0.000000","0","85"
"/Game/SKnight_modular/Skeleton/materials/M_Skeleton.M_Skeleton","0","0","26","1","0.000000","0","26"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Rock_MASTER_VertexPaint_MOSS.M_Cave_Rock_MASTER_VertexPaint_Moss","0","0","92","2","0.000000","0","644"
"/Game/SoulCave/Environment/Materials/Rocks/M_Cave_Rock_MASTER_VertexPaint_Dirt.M_Cave_Rock_MASTER_VertexPaint_Dirt","0","0","46","2","0.000000","0","46"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_Statue2.M_Soul_Statue2","0","0","23","1","0.000000","0","23"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","272","6","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Tin.M_Slums_Tin","0","0","23","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Concrete.M_Slums_Concrete","0","0","80","2","0.000000","0","40"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Metalwork.M_Slums_Metalwork","0","0","23","1","0.000000","0","161"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_2.M_Slums_2","0","0","46","2","0.000000","0","46"
"/Game/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","0","204","34","0.000000","0","660"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","24","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","35","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","30","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","123","1","0.000000","0","0"
"/MovieRenderPipeline/Materials/MoviePipeline_StencilCutout.MoviePipeline_StencilCutout","49","0","24","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","34","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","14","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","25","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","65","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","18","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","7","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/WOV_Target_Brush.WOV_Target_Brush","49","0","8","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_whiskey_glass1.M_whiskey_glass1","49","0","40","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wall_lamp1_glass_bulb.M_wall_lamp1_glass_bulb","49","0","65","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Radial_Storm_Cloud_Draw.Radial_Storm_Cloud_Draw","49","0","16","2","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Wires02.M_Wires02","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Glow.M_Glow","49","0","30","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_Leaf_002.1phlox_Leaf_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_Petiole_002.1phlox_Petiole_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_1Pdcel_002.1phlox_1Pdcel_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_1Petal1_002.1phlox_1Petal1_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_1InfInt_002.1phlox_1InfInt_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_Mrstm_002.1phlox_Mrstm_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_Intrnd_002.1phlox_Intrnd_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/ASSEST/1phlox_1Pdncle_002.1phlox_1Pdncle_002","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Locker/__LightGray_.__LightGray_","49","0","30","1","0.000000","0","0"
"/Game/Blueprint/Item/Locker/material.material","49","0","30","1","0.000000","0","0"
"/Game/Blueprint/Item/Locker/__Charcoal_.__Charcoal_","49","0","30","1","0.000000","0","0"
"/Game/UMG/GameState/Dead/MA_CandlesN.MA_CandlesN","49","0","14","1","0.000000","0","0"
"/Game/UMG/GameState/Dead/MA_CandlesY.MA_CandlesY","49","0","14","1","0.000000","0","0"
"/Game/Blueprint/Item/Firecracker/MA_ThrowTrace.MA_ThrowTrace","49","0","14","1","0.000000","0","0"
"/Game/Blueprint/Item/Firecracker/MA_ThrowTraceEND.MA_ThrowTraceEND","49","0","14","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Brush_Visualize_Wireframe.Brush_Visualize_Wireframe","49","0","24","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_Fog2_MASTER.M_Soul_Fog2_MASTER","49","0","14","1","0.000000","0","0"
"/MazeGenerator/Materials/M_Color.M_Color","49","0","36","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","46","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/material.material","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/Color_K05.Color_K05","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Mirror/Color_008.Color_008","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Mirror/material.material","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Mirror/material_0.material_0","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Hourglass/Material_006.Material_006","49","0","18","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","42","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/Color_D04.Color_D04","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/Color_D08.Color_D08","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/Color_A11.Color_A11","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/Cake/Color_000.Color_000","49","0","18","1","0.000000","0","0"
"/Game/Blueprint/Item/HandMirror/MA_K.MA_K","49","0","18","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Material_Functions/UDS_Basic_LightFunction.UDS_Basic_LightFunction","49","0","65","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","77","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","77","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","77","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","10","1","0.000000","0","0"
"/MovieRenderPipeline/Blueprints/M_MoviePipelineRenderPreview.M_MoviePipelineRenderPreview","49","0","15","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","66","2","0.000000","0","0"
"/Game/Cigar_room/Materials/M_local_fog.M_local_fog","49","0","39","1","0.000000","0","0"
"/CommonUI/VideoPlayerMaterial.VideoPlayerMaterial","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","14","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","14","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","159","1","0.000000","0","0"
"/MovieRenderPipeline/Materials/MovieRenderQueue_WorldDepth.MovieRenderQueue_WorldDepth","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","84","6","0.000000","0","8"
"/MovieRenderPipeline/Materials/MovieRenderQueue_MotionVectors.MovieRenderQueue_MotionVectors","49","0","7","1","0.000000","0","0"
"/MazeGenerator/Materials/M_Path.M_Path","49","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","102","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","37","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1039","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","65","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Projection_Box_Mask.Projection_Box_Mask","49","0","8","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Snow_Fade_Target_Mat.Snow_Fade_Target_Mat","49","0","7","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Stuck_Snow_Decal_Mat.Stuck_Snow_Decal_Mat","49","0","50","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Rain_Spot_Decal.Rain_Spot_Decal","49","0","64","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_book_red.M_book_red","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_book_blue.M_book_blue","49","0","65","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Volumetric_Aurora.Volumetric_Aurora","49","0","87","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Overcast_Turbulence.Overcast_Turbulence","49","0","14","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Wind_Debris.Wind_Debris","49","0","46","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_Fog_3.M_Fog_3","49","0","40","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_Book_green.M_Book_green","49","0","65","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_cigar_box1.M_cigar_box1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_cigar_box1_decor.M_cigar_box1_decor","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_vase3.M_vase3","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_cigar_2_001.M_cigar_2_001","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wall_lamp1.M_wall_lamp1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wall_lamp1_glass.M_wall_lamp1_glass","49","0","65","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/DLWE_Brush.DLWE_Brush","49","0","24","3","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Draw_Texture_Mat.Draw_Texture_Mat","49","0","7","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Projection_Box_Height.Projection_Box_Height","49","0","24","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_notebook_papers.M_notebook_papers","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_notebook.M_notebook","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_lighter3.M_lighter3","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_Glass.M_Glass","49","0","40","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_window_frame_tile_002.M_window_frame_tile_002","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_stor_001.M_stor_001","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_sofa_chester.M_sofa_chester","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_sofa1.M_sofa1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_sofa_pillow.M_sofa_pillow","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_ashtray6.M_ashtray6","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_Door_panel1.M_Door_panel1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_ceil_moul.M_ceil_moul","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_ceil1.M_ceil1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_door1_tile.M_door1_tile","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_clock_glass.M_clock_glass","49","0","40","1","0.000000","0","0"
"/Game/Survival_Items_Pack/Materials/Objects/M_Glass_01.M_Glass_01","49","0","40","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_book3.M_book3","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_tablo5.M_tablo5","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_arm_chair2_pillow.M_arm_chair2_pillow","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_arm_chair2_chester.M_arm_chair2_chester","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_grren_conc.M_grren_conc","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_brick.M_brick","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_Floor.M_Floor","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_hanger1.M_hanger1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_tablo3.M_tablo3","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_rug2.M_rug2","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_bar_shelf1_p3.M_bar_shelf1_p3","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_bar_shelf_tile.M_bar_shelf_tile","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wall_clock.M_wall_clock","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_clock.M_clock","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wine_bottle1.M_wine_bottle1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_arm_chair2.M_arm_chair2","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_door1.M_door1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_globe1.M_globe1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_globe_map.M_globe_map","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_Bourbon_001.M_Bourbon_001","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_coffe_table_3.M_coffe_table_3","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_chandelier_glass.M_chandelier_glass","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_chandelier.M_chandelier","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_bar_shelf1_p2.M_bar_shelf1_p2","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_bar_shelf1_p1.M_bar_shelf1_p1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wall_panel_001.M_wall_panel_001","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_baseboard_004.M_baseboard_004","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_wall_panel_moul_002.M_wall_panel_moul_002","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_book_shelf1.M_book_shelf1","49","0","65","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_book_shelf1_mod.M_book_shelf1_mod","49","0","65","1","0.000000","0","0"
"/Game/UltraDynamicSky/Materials/Weather/Lightning_Light_Rays_Card.Lightning_Light_Rays_Card","49","0","14","1","0.000000","0","0"
"/Game/Textures/MA_Flashlight.MA_Flashlight","49","0","65","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_Glowstick.M_Soul_Glowstick","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Soul_Glowstick.M_Soul_Glowstick","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/SimpleFogSheet/Material/M_Fogsheet_cheap.M_Fogsheet_cheap","49","0","10","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_desk_lamp_glass.M_desk_lamp_glass","49","0","38","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_desk_lamp_fab.M_desk_lamp_fab","49","0","38","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_desk_lamp.M_desk_lamp","49","0","38","1","0.000000","0","0"
"/Game/Survival_Items_Pack/Materials/Objects/M_RGB.M_RGB","49","0","46","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_spot_light2_light.M_spot_light2_light","49","0","38","1","0.000000","0","0"
"/Game/Cigar_room/Materials/M_spot_light2.M_spot_light2","49","0","38","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_Glowstick_RK.M_Soul_Glowstick_RK","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_Statue_Cloth_WorldPositoin.M_Soul_Statue_Cloth_WorldPositoin","49","0","74","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Sky/M_Sky.M_Sky","49","0","7","1","0.000000","0","0"
"/Game/Blueprint/Actor/InteractionItem/Jade/MA_NormalJade.MA_NormalJade","49","0","18","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Leaves/Materials/M_NewMaterial.M_NewMaterial","49","0","62","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Nature/M_Soul_TreeDead.M_Soul_TreeDead","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Water/Materials/M_RippleFoam.M_RippleFoam","49","0","84","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Water/M_Soul_Waterfall_Foam02.M_Soul_Waterfall_Foam02","49","0","52","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Water/M_Soul_Waterfall_Foam_Mask.M_Soul_Waterfall_Foam_Mask","49","0","52","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Water/Materials/M_SplashFoam.M_SplashFoam","49","0","60","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Wood.M_Slums_Wood","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Trash/Materials/M_paper.M_paper","49","0","15","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Sparks/Materials/M_Smoke_MacroUV_Subtle_Near.M_Smoke_MacroUV_Subtle_Near","49","0","14","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Nature/M_Soul_Leaves.M_Soul_Leaves","49","0","106","2","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Props/M_Soul_GODRAY_MASTER2.M_Soul_GODRAY_MASTER2","49","0","14","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Nature/M_Soul_Plants.M_Soul_Plants","49","0","53","1","0.000000","0","0"
"/Game/SoulCave/Effects/Materials/Water/M_WaterDrop_SubUV.M_WaterDrop_SubUV","49","0","78","1","0.000000","0","0"
"/Game/SoulCave/Effects/Materials/Snow/M_Snow_Blowing_Lit.M_Snow_Blowing_Lit","49","0","60","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/GodRay/Materials/M_GodRay.M_GodRay","49","0","10","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Steam/Materials/M_Smoke_MacroUV_Subtle_Emissive_Near.M_Smoke_MacroUV_Subtle_Emissive_Near","49","0","14","1","0.000000","0","0"
"/Game/SoulCave/Effects/Materials/Dust/M_Dust_Mote.M_Dust_Mote","49","0","60","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Sparks/Materials/M_Spark_Core_Master.M_Spark_Core_Master","49","0","14","1","0.000000","0","0"
"/Game/SoulCave/EffectsMobile/Sparks/Materials/M_Single_Master.M_Single_Master","49","0","17","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Cloth/M_Slums_Cloth_Anim.M_Slums_Cloth_Anim","49","0","53","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Slums_Cloth_.M_Slums_Cloth_","49","0","53","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Nature/M_Soul_Bush.M_Soul_Bush","49","0","30","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Soul_Statue_Face.M_Soul_Statue_Face","49","0","42","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Soul_Statue_Cloth.M_Soul_Statue_Cloth","49","0","42","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Soul_Statue_Chrome.M_Soul_Statue_Chrome","49","0","50","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Building/M_Soul_Statue_Bolts.M_Soul_Statue_Bolts","49","0","42","1","0.000000","0","0"
"/Game/SoulCave/Environment/Materials/Nature/M_Soul_Grass04.M_Soul_Grass04","49","0","53","1","0.000000","0","0"
